iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,vaccines,source_name
POL,05/01/2021,140226,140226,,48006,19132,0.37,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
POL,06/01/2021,160359,160359,,20133,17723,0.42,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
POL,07/01/2021,188956,188956,,28597,20194,0.5,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
POL,08/01/2021,198787,198787,,9831,21399,0.53,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
POL,09/01/2021,200022,200022,,1235,21376,0.53,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
POL,10/01/2021,203053,203053,,3031,21746,0.54,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
POL,11/01/2021,257834,257834,,54781,23659,0.68,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
POL,12/01/2021,309620,309620,,51786,24199,0.82,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
POL,13/01/2021,369212,369212,,59592,29836,0.98,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
POL,14/01/2021,410480,410480,,41268,31646,1.08,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
POL,15/01/2021,436963,436963,,26483,34025,1.15,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
POL,16/01/2021,457303,457303,,20340,36754,1.21,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
POL,17/01/2021,469466,468795,671,12163,38059,1.24,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
POL,18/01/2021,495164,491696,3468,25698,33904,1.31,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
POL,19/01/2021,541229,530055,11174,46065,33087,1.43,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
POL,20/01/2021,591785,566793,24992,50556,31796,1.56,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
POL,21/01/2021,644999,605313,39686,53214,33503,1.7,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
POL,22/01/2021,684277,638798,45479,39278,35331,1.81,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
POL,23/01/2021,701164,654184,46980,16887,34837,1.85,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
POL,24/01/2021,707474,659753,47721,6310,34001,1.87,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
POL,25/01/2021,776987,701222,75765,69513,40260,2.05,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
POL,26/01/2021,905457,782413,123044,128470,52033,2.39,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
POL,27/01/2021,1008253,858474,149779,102796,59495,2.66,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
POL,28/01/2021,1097036,917908,179128,88783,64577,2.9,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
POL,29/01/2021,1141081,945600,195481,44045,65258,3.02,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
POL,30/01/2021,1156931,958453,198478,15850,65110,3.06,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
POL,31/01/2021,1176904,976367,200537,19973,67061,3.11,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
POL,01/02/2021,1231716,998587,233129,54812,64961,3.25,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
POL,02/02/2021,1342435,1053245,289190,110719,62425,3.55,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
POL,03/02/2021,1461578,1117146,344432,119143,64761,3.86,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
POL,04/02/2021,1566604,1171229,395375,105026,67081,4.14,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
POL,05/02/2021,1617764,1193034,424730,51160,68098,4.27,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
POL,06/02/2021,1641158,1200793,440365,23394,69175,4.34,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
POL,07/02/2021,1656708,1206212,450496,15550,68543,4.38,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
POL,08/02/2021,,,,,69071,,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
POL,09/02/2021,1773715,1291569,482146,,61611,4.69,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
POL,10/02/2021,,,,,60307,,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
POL,11/02/2021,1993739,1413132,580607,,61019,5.27,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
POL,12/02/2021,2071009,1446102,624907,77270,64749,5.47,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
POL,13/02/2021,2107089,1466439,640650,36080,66562,5.57,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
POL,14/02/2021,2122245,1476274,645971,15156,66505,5.61,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
POL,15/02/2021,2159146,1500911,658235,36901,63419,5.7,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
POL,16/02/2021,2230117,1538737,691380,70971,65200,5.89,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
POL,17/02/2021,2384794,1610734,774060,154677,71581,6.3,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
POL,18/02/2021,2556999,1691115,865884,172205,80466,6.76,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
POL,19/02/2021,2660776,1743841,916935,103777,84252,7.03,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
POL,20/02/2021,2697815,1772133,925682,37039,84389,7.13,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
POL,21/02/2021,2715159,1785194,929965,17344,84702,7.17,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
POL,22/02/2021,2759436,1824654,934782,44277,85756,7.29,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
PRT,27/12/2020,4963,4963,,,,0.05,"Moderna, Pfizer/BioNTech",General Directorate of Health via Data Science for Social Good
PRT,28/12/2020,7754,7754,,2791,2791,0.08,"Moderna, Pfizer/BioNTech",General Directorate of Health via Data Science for Social Good
PRT,29/12/2020,20368,20368,,12614,7702,0.2,"Moderna, Pfizer/BioNTech",General Directorate of Health via Data Science for Social Good
PRT,30/12/2020,30543,30543,,10175,8527,0.3,"Moderna, Pfizer/BioNTech",General Directorate of Health via Data Science for Social Good
PRT,31/12/2020,32749,32749,,2206,6946,0.32,"Moderna, Pfizer/BioNTech",General Directorate of Health via Data Science for Social Good
PRT,01/01/2021,32749,32749,,0,5557,0.32,"Moderna, Pfizer/BioNTech",General Directorate of Health via Data Science for Social Good
PRT,02/01/2021,32750,32750,,1,4631,0.32,"Moderna, Pfizer/BioNTech",General Directorate of Health via Data Science for Social Good
PRT,03/01/2021,32750,32750,,0,3970,0.32,"Moderna, Pfizer/BioNTech",General Directorate of Health via Data Science for Social Good
PRT,04/01/2021,33670,33670,,920,3702,0.33,"Moderna, Pfizer/BioNTech",General Directorate of Health via Data Science for Social Good
PRT,05/01/2021,46433,46433,,12763,3724,0.46,"Moderna, Pfizer/BioNTech",General Directorate of Health via Data Science for Social Good
PRT,06/01/2021,61454,61454,,15021,4416,0.6,"Moderna, Pfizer/BioNTech",General Directorate of Health via Data Science for Social Good
PRT,07/01/2021,71751,71751,,10297,5572,0.7,"Moderna, Pfizer/BioNTech",General Directorate of Health via Data Science for Social Good
PRT,08/01/2021,74254,74254,,2503,5929,0.73,"Moderna, Pfizer/BioNTech",General Directorate of Health via Data Science for Social Good
PRT,09/01/2021,74352,74352,,98,5943,0.73,"Moderna, Pfizer/BioNTech",General Directorate of Health via Data Science for Social Good
PRT,10/01/2021,74392,74392,,40,5949,0.73,"Moderna, Pfizer/BioNTech",General Directorate of Health via Data Science for Social Good
PRT,11/01/2021,75280,75280,,888,5944,0.74,"Moderna, Pfizer/BioNTech",General Directorate of Health via Data Science for Social Good
PRT,12/01/2021,86162,86162,,10882,5676,0.84,"Moderna, Pfizer/BioNTech",General Directorate of Health via Data Science for Social Good
PRT,13/01/2021,99961,99961,,13799,5501,0.98,"Moderna, Pfizer/BioNTech",General Directorate of Health via Data Science for Social Good
PRT,14/01/2021,111111,111111,,11150,5623,1.09,"Moderna, Pfizer/BioNTech",General Directorate of Health via Data Science for Social Good
PRT,15/01/2021,118597,118597,,7486,6335,1.16,"Moderna, Pfizer/BioNTech",General Directorate of Health via Data Science for Social Good
PRT,16/01/2021,120132,120132,,1535,6540,1.18,"Moderna, Pfizer/BioNTech",General Directorate of Health via Data Science for Social Good
PRT,17/01/2021,121300,120139,1161,1168,6701,1.19,"Moderna, Pfizer/BioNTech",General Directorate of Health via Data Science for Social Good
PRT,18/01/2021,124704,122879,1825,3404,7061,1.22,"Moderna, Pfizer/BioNTech",General Directorate of Health via Data Science for Social Good
PRT,19/01/2021,148434,138991,9443,23730,8896,1.46,"Moderna, Pfizer/BioNTech",General Directorate of Health via Data Science for Social Good
PRT,20/01/2021,177367,158749,18618,28933,11058,1.74,"Moderna, Pfizer/BioNTech",General Directorate of Health via Data Science for Social Good
PRT,21/01/2021,210471,186879,23592,33104,14194,2.06,"Moderna, Pfizer/BioNTech",General Directorate of Health via Data Science for Social Good
PRT,22/01/2021,236730,210734,25996,26259,16876,2.32,"Moderna, Pfizer/BioNTech",General Directorate of Health via Data Science for Social Good
PRT,23/01/2021,251524,221488,30036,14794,18770,2.47,"Moderna, Pfizer/BioNTech",General Directorate of Health via Data Science for Social Good
PRT,24/01/2021,255699,225146,30553,4175,19200,2.51,"Moderna, Pfizer/BioNTech",General Directorate of Health via Data Science for Social Good
PRT,25/01/2021,,,,,19271,,"Moderna, Pfizer/BioNTech",General Directorate of Health via Data Science for Social Good
PRT,26/01/2021,263499,,,,16438,2.58,"Moderna, Pfizer/BioNTech",General Directorate of Health via Data Science for Social Good
PRT,27/01/2021,278413,,,14914,14435,2.73,"Moderna, Pfizer/BioNTech",General Directorate of Health via Data Science for Social Good
PRT,28/01/2021,296004,,,17591,12219,2.9,"Moderna, Pfizer/BioNTech",General Directorate of Health via Data Science for Social Good
PRT,29/01/2021,315737,,,19733,11287,3.1,"Moderna, Pfizer/BioNTech",General Directorate of Health via Data Science for Social Good
PRT,30/01/2021,330233,264772,65461,14496,11244,3.24,"Moderna, Pfizer/BioNTech",General Directorate of Health via Data Science for Social Good
PRT,31/01/2021,336771,268386,68385,6538,11582,3.3,"Moderna, Pfizer/BioNTech",General Directorate of Health via Data Science for Social Good
PRT,01/02/2021,338566,269814,68752,1795,11281,3.32,"Moderna, Pfizer/BioNTech",General Directorate of Health via Data Science for Social Good
PRT,02/02/2021,342119,271424,70695,3553,11231,3.36,"Moderna, Pfizer/BioNTech",General Directorate of Health via Data Science for Social Good
PRT,03/02/2021,350945,275093,75852,8826,10362,3.44,"Moderna, Pfizer/BioNTech",General Directorate of Health via Data Science for Social Good
PRT,04/02/2021,364211,279236,84975,13266,9744,3.57,"Moderna, Pfizer/BioNTech",General Directorate of Health via Data Science for Social Good
PRT,05/02/2021,379378,284462,94916,15167,9092,3.72,"Moderna, Pfizer/BioNTech",General Directorate of Health via Data Science for Social Good
PRT,06/02/2021,394088,290302,103786,14710,9122,3.86,"Moderna, Pfizer/BioNTech",General Directorate of Health via Data Science for Social Good
PRT,07/02/2021,395904,291378,104526,1816,8448,3.88,"Moderna, Pfizer/BioNTech",General Directorate of Health via Data Science for Social Good
PRT,08/02/2021,396371,291758,104613,467,8258,3.89,"Moderna, Pfizer/BioNTech",General Directorate of Health via Data Science for Social Good
PRT,09/02/2021,400190,294135,106055,3819,8296,3.92,"Moderna, Pfizer/BioNTech",General Directorate of Health via Data Science for Social Good
PRT,10/02/2021,415283,298724,116559,15093,9191,4.07,"Moderna, Pfizer/BioNTech",General Directorate of Health via Data Science for Social Good
PRT,11/02/2021,436220,303142,133078,20937,10287,4.28,"Moderna, Pfizer/BioNTech",General Directorate of Health via Data Science for Social Good
PRT,12/02/2021,468319,310715,157604,32099,12706,4.59,"Moderna, Pfizer/BioNTech",General Directorate of Health via Data Science for Social Good
PRT,13/02/2021,505371,320677,184694,37052,15898,4.96,"Moderna, Pfizer/BioNTech",General Directorate of Health via Data Science for Social Good
PRT,14/02/2021,523349,328819,194530,17978,18206,5.13,"Moderna, Pfizer/BioNTech",General Directorate of Health via Data Science for Social Good
